"y","X1","X2"
"1",0.433582885369537,1.26136548140592
"1",1.26931690867713,1.63306257811317
"1",1.43213601005172,0.306475076531123
"1",-0.167523861886515,2.77519247137727
"1",-0.0719743675598146,1.42791281876785
"1",-0.311647981509112,2.04109851605348
"1",2.22871637888225,0.936223311556537
"1",-1.77692608736783,2.10880486216733
"1",1.04745758553637,1.03999618693129
"1",-0.804293855423945,1.13566844899405
"1",1.05834856493346,1.48982960255369
"1",0.0611455370687327,0.801422708371518
"1",0.125021392701127,1.16559385076006
"1",-2.47741761671502,1.0265062045008
"1",1.44244255365987,1.54547669252516
"1",1.02846428884632,1.55098557929079
"1",-0.582356684223207,1.71888539756011
"1",-1.9607797127875,2.00227424203911
"1",2.88794702771894,0.020693004335723
"1",1.39135168221197,0.813721722780606
"1",-1.79628661014344,0.771731485919981
"1",3.16697155071072,0.55694662672189
"1",-0.487292651159259,0.979110495305305
"1",0.508118067264453,1.75723198966779
"1",1.59132482164698,0.215211633953048
"1",1.38577156358142,1.20122170362584
"1",0.566817310803233,-0.166103051039374
"1",-0.370309590011696,2.85580496691932
"1",1.92657181412423,0.150864352557061
"1",-0.570429501077657,1.09031403149729
"1",3.50312646021954,1.22398185226167
"1",1.51082768863194,2.47786528551524
"1",-0.369493347746614,1.38460018004216
"1",1.52231037465698,0.186156136973119
"1",0.0561844307259671,2.51925808904316
"1",0.571872338312731,1.57794217780165
"1",0.00524468345681903,2.1256072345815
"1",1.12664480573768,0.665912397018238
"1",1.94542944021095,0.481080498657263
"1",1.24443844204478,0.852322687261908
"1",-0.414441664211234,1.05814717828908
"1",-0.257136279510111,1.08518390856327
"1",1.28742184711096,0.272584762113696
"1",1.43627807716723,1.17477128112
"1",-1.2564417094219,2.18154976651804
"1",1.27028960164373,1.70413981030143
"1",0.258880757665794,1.17005527010082
"1",1.51829395529859,0.361734172419092
"1",0.840697450910044,1.56547502105989
"1",-0.26475667573582,1.49183242551969
"1",-0.668445480064861,1.10391444126478
"1",1.4862477060446,0.918180475417058
"1",0.259433565594535,1.25035792511233
"1",3.56061298323197,1.39898884160211
"1",-1.16276307047003,1.25097078896795
"1",-1.02178412761731,2.42191651143029
"1",-1.16925860532647,0.812967618699492
"1",0.205456120981268,2.6885575509133
"1",-2.52081967659598,2.01503324856327
"1",0.455341778904945,0.404037972042798
"1",0.256750221608269,2.2936045750252
"1",1.92517338412866,0.165052638770684
"1",1.30194103452953,0.992199615521941
"1",0.00813055595002349,2.24226390976924
"1",-0.196246334087403,0.551403559297871
